yyyy,mm,tmax,tmin,latitude,longitude
1931,9,15.4,7.9,,
1931,10,12.8,4.9,,
1931,11,10.2,4.3,,
1931,12,8.8,4.7,,
1932,1,9.8,4.2,,
1932,2,7.7,1,,
1932,3,9.6,1.3,,
1932,4,10.8,2,,
1932,5,14.2,6.2,,
1932,6,19.6,9.1,,
1932,7,18.9,11.5,,
1932,8,18.8,11,,
1932,9,15.5,7.8,,
1932,10,12,4.7,,
1932,11,9.4,3.7,,
1932,12,8.4,3.4,,
1933,1,6.1,0.4,,
1933,2,7.4,1.2,,
1933,3,11,3.5,,
1933,4,13.2,5.2,,
1933,5,15.4,6.8,,
1933,6,19,10.1,,
1933,7,20.8,12.5,,
1933,8,20.2,11.5,,
1933,9,18.5,9.4,,
1933,10,13.2,6.7,,
1933,11,8.6,2.6,,
1933,12,6.5,1.7,,
1934,1,8.5,2.9,,
1934,2,8.4,2.4,,
1934,3,8.6,1.2,,
1934,4,10.6,2.7,,
1934,5,14.9,6.5,,
1934,6,19.2,9.8,,
1934,7,22.2,12.2,,
1934,8,17.6,10.1,,
1934,9,16.6,9.1,,
1934,10,12.3,6.3,,
1934,11,8.8,3.5,,
1934,12,10,6,,
1935,1,7.8,3.1,,
1935,2,8.8,2.5,,
1935,3,10.2,3.5,,
1935,4,12.1,3.8,,
1935,5,15.8,5.3,,
1935,6,17.6,9.7,,
1935,7,20.2,10.4,,
1935,8,19.5,10.7,,
1935,9,16,8.6,,
1935,10,12.6,5.8,,
1935,11,8.6,2.7,,
1935,12,5.4,0.4,,
1936,1,5.3,0.5,,
1936,2,6.6,0.8,,
1936,3,10.1,4,,
1936,4,11,1.9,,
1936,5,15.5,6.3,,
1936,6,18.6,9.2,,
1936,7,18.1,11.1,,
1936,8,19.9,11.5,,
1936,9,17.1,9.8,,
1936,10,13.4,5.9,,
1936,11,8.1,2,,
1936,12,8.3,2.8,,
1937,1,7.9,2.5,,
1937,2,7.9,1.8,,
1937,3,7,-0.1,,
1937,4,12.5,5.8,,
1937,5,16.6,7.1,,
1937,6,17.5,9.2,,
1937,7,19,10.9,,
1937,8,20.3,11.4,,
1937,9,16.4,8.5,,
1937,10,12.4,5,,
1937,11,9.3,3.7,,
1937,12,5.7,0.6,,
1938,1,8.3,2.5,,
1938,2,8.5,2.5,,
1938,3,12.7,6.2,,
1938,4,13.6,2.4,,
1938,5,14.3,5.8,,
1938,6,17.1,8.9,,
1938,7,17.9,10.4,,
1938,8,19.2,10.2,,
1938,9,17.2,9.8,,
1938,10,13.3,6.8,,
1938,11,11,6.1,,
1938,12,7.2,1.2,,
1939,1,6,0.4,,
1939,2,9.2,3.7,,
1939,3,10.1,3,,
1939,4,12.6,4.1,,
1939,5,16.1,6.5,,
1939,6,19.3,8.2,,
1939,7,18.5,10.8,,
1939,8,19.8,10.9,,
1939,9,16.9,9,,
1939,10,12.3,4.4,,
1939,11,11.1,5.3,,
1939,12,6.2,1.4,,
1940,1,4.3,-1.2,,
1940,2,7.3,2.2,,
1940,3,10.3,2.7,,
1940,4,12.7,5.1,,
1940,5,16.6,7,,
1940,6,21.4,10,,
1940,7,18.1,9.6,,
1940,8,19.7,10.7,,
1940,9,16.4,7.7,,
1940,10,12.4,6.6,,
1940,11,9.9,3.4,,
1940,12,7.1,1.2,,
1941,1,3.4,-1.5,,
1941,2,7.3,-0.2,,
1941,3,9.3,4.1,,
1941,4,9.7,4.1,,
1941,5,14.6,4.6,,
1941,6,18.8,9.6,,
1941,7,19.2,11.2,,
1941,8,18.5,10,,
1941,9,19,10.8,,
1941,10,14.4,6.8,,
1941,11,9.9,3.6,,
1941,12,8.8,3.8,,
1942,1,6.8,1.4,,
1942,2,6,-0.2,,
1942,3,9.7,2.8,,
1942,4,13.3,4.5,,
1942,5,15.5,6.1,,
1942,6,18.9,9,,
1942,7,18.9,10.5,,
1942,8,18.6,11.4,,
1942,9,16,9.2,,
1942,10,12.6,6,,
1942,11,9.3,2,,
1942,12,9.9,4.4,,
1943,1,8.1,3.2,,
1943,2,10,3.9,,
1943,3,10.6,3.8,,
1943,4,14,6.1,,
1943,5,15.7,5.8,,
1943,6,18.6,9.4,,
1943,7,20.4,10.7,,
1943,8,18,10.7,,
1943,9,16,8.7,,
1943,10,13.9,7.2,,
1943,11,9.7,3.4,,
1943,12,7.4,2.6,,
1944,1,9.2,4.3,,
1944,2,8.1,1.2,,
1944,3,10.8,1.6,,
1944,4,14.6,6.1,,
1944,5,15.8,6.6,,
1944,6,17.2,8.5,,
1944,7,19.1,12.1,,
1944,8,20.3,11.2,,
1944,9,15.9,7.9,,
1944,10,12.3,5.5,,
1944,11,9.1,3,,
1944,12,7.4,2.1,,
1945,1,4.2,-1.9,,
1945,2,10.7,4.6,,
1945,3,12.3,5.5,,
1945,4,14.3,5.5,,
1945,5,16,6.5,,
1945,6,17.7,9.7,,
1945,7,19.7,11.6,,
1945,8,20.3,10.9,,
1945,9,18,10.1,,
1945,10,14.8,7.8,,
1945,11,10.6,4.7,,
1945,12,9.3,4,,
1946,1,7,1.3,,
1946,2,8.9,3.3,,
1946,3,10.4,2.3,,
1946,4,14,4,,
1946,5,15.3,4.8,,
1946,6,17.2,8.6,,
1946,7,18.8,10.6,,
1946,8,17.5,9.4,,
1946,9,16.3,9.8,,
1946,10,12.3,7.2,,
1946,11,10.2,4.4,,
1946,12,6.9,0.8,,
1947,1,6.2,0.9,,
1947,2,2.1,-2.1,,
1947,3,6.7,0,,
1947,4,12.2,4,,
1947,5,16,7.7,,
1947,6,18.1,10.1,,
1947,7,18.8,10.7,,
1947,8,23.2,11.7,,
1947,9,17.5,9.3,,
1947,10,14.6,7.7,,
1947,11,10.3,3.9,,
1947,12,7.1,3.2,,
1948,1,6.6,1.3,,
1948,2,7.9,2.2,,
1948,3,13.2,4.3,,
1948,4,13.7,4.5,,
1948,5,16.3,5,,
1948,6,16.8,8.8,,
1948,7,19.1,10.5,,
1948,8,18.2,10.6,,
1948,9,16.5,9.4,,
1948,10,13.6,6.4,,
1948,11,11.5,5,,
1948,12,8.4,2.8,,
1949,1,9.3,3.1,,
1949,2,9.5,3.1,,
1949,3,10.5,2.6,,
1949,4,13.7,5.5,,
1949,5,15.7,5.6,,
1949,6,20.5,9.2,,
1949,7,20,11.8,,
1949,8,19.4,11.8,,
1949,9,18.8,10.4,,
1949,10,14.3,7.9,,
1949,11,9.9,3.6,,
1949,12,8.5,2.6,,
1950,1,8.4,3.3,,
1950,2,8.1,1.5,,
1950,3,11.9,3.9,,
1950,4,11.3,3.3,,
1950,5,16.1,6.6,,
1950,6,19.7,10.2,,
1950,7,18.8,11.1,,
1950,8,18.2,10.7,,
1950,9,15.5,8.3,,
1950,10,12.6,6.4,,
1950,11,8.2,1.3,,
1950,12,4.1,-0.8,,
1951,1,6.6,1.5,,
1951,2,6.5,-0.2,,
1951,3,7.9,1.1,,
1951,4,10.2,3.4,,
1951,5,13.8,4.9,,
1951,6,18.1,8.4,,
1951,7,18.8,11.6,,
1951,8,17.7,10.6,,
1951,9,16.7,10,,
1951,10,13.8,7.1,,
1951,11,10.4,4.7,,
1951,12,8.4,2.5,,
1952,1,5.5,-0.6,,
1952,2,7.5,1,,
1952,3,10.2,3.6,,
1952,4,13.5,5.1,,
1952,5,16.7,7.6,,
1952,6,17.2,9,,
1952,7,19.7,11.7,,
1952,8,18.6,10.7,,
1952,9,14.4,6.1,,
1952,10,12.6,5.5,,
1952,11,7.7,1.5,,
1952,12,6.4,0.8,,
1953,1,7.5,2.2,,
1953,2,8.9,2.8,,
1953,3,10.6,0.9,,
1953,4,11.4,1.9,,
1953,5,17.3,8.1,,
1953,6,18.1,9.2,,
1953,7,18.5,10.7,,
1953,8,18.9,10.8,,
1953,9,17.4,10.5,,
1953,10,13.5,6.7,,
1953,11,10.7,5.3,,
1953,12,9.7,4.5,,
1954,1,7.1,1.9,,
1954,2,6.9,1.5,,
1954,3,9.4,3,,
1954,4,12.8,3,,
1954,5,15.1,6.4,,
1954,6,16.5,8.8,,
1954,7,17,10,,
1954,8,17.5,9.7,,
1954,9,15.3,7.8,,
1954,10,14.2,7.5,,
1954,11,9.5,3,,
1954,12,9.2,4.5,,
1955,1,5.7,0.4,,
1955,2,5.1,-1.5,,
1955,3,8.8,-0.3,,
1955,4,14.6,4.7,,
1955,5,13.8,5.5,,
1955,6,16.4,9.1,,
1955,7,22.2,11,,
1955,8,21.7,12.5,,
1955,9,18,9.9,,
1955,10,13,5.1,,
1955,11,10.3,5.4,,
1955,12,8.8,3,,
1956,1,6.6,0.9,,
1956,2,5.7,-0.9,,
1956,3,10.4,3.8,,
1956,4,12.6,3,,
1956,5,16.1,7,,
1956,6,17.4,8.2,,
1956,7,18.8,11.1,,
1956,8,16.9,9.1,,
1956,9,16.2,10,,
1956,10,13.1,6.2,,
1956,11,9.9,4.6,,
1956,12,8.8,4.2,,
1957,1,8.5,1.8,,
1957,2,8.6,1.8,,
1957,3,12.2,6.5,,
1957,4,13.2,4.2,,
1957,5,15.2,5.8,,
1957,6,19.9,8.3,,
1957,7,18.3,11.6,,
1957,8,18.1,11,,
1957,9,15.2,8.3,,
1957,10,13.2,6.9,,
1957,11,9.4,3.8,,
1957,12,8.2,2.7,,
1958,1,7,1.5,,
1958,2,8.3,2.1,,
1958,3,7.4,0.9,,
1958,4,11.9,3.9,,
1958,5,14.6,5.3,,
1958,6,17,9.3,,
1958,7,19.2,11.3,,
1958,8,18.3,11.2,,
1958,9,18,11,,
1958,10,13.7,7.6,,
1958,11,10.6,5.2,,
1958,12,7.2,1.7,,
1959,1,5.5,-1,,
1959,2,9.2,2.2,,
1959,3,11.4,4.3,,
1959,4,13.2,4.4,,
1959,5,17.9,6.7,,
1959,6,19.5,9.5,,
1959,7,20.4,11.7,,
1959,8,20.4,11.8,,
1959,9,19.2,8.7,,
1959,10,15.8,8.8,,
1959,11,10,3.5,,
1959,12,8.5,2.5,,
1960,1,7.6,1,,
1960,2,7.4,0.1,,
1960,3,9.4,4,,
1960,4,14.1,4.9,,
1960,5,17.7,7.9,,
1960,6,19.7,10.2,,
1960,7,18.4,10.6,,
1960,8,18.4,10,,
1960,9,16.5,8.5,,
1960,10,13,6.7,,
1960,11,9.9,3.6,,
1960,12,5.9,-0.2,,
1961,1,7.1,0.5,,
1961,2,10.4,4.4,,
1961,3,12.6,5.6,,
1961,4,13.1,5.1,,
1961,5,15.2,6.3,,
1961,6,17.7,9.2,,
1961,7,17.9,9.9,,
1961,8,18.5,10.2,,
1961,9,17.4,9.5,,
1961,10,13.3,6.7,,
1961,11,9.3,3.2,,
1961,12,5.7,-0.4,,
1962,1,7.8,1,,
1962,2,8.4,2.2,,
1962,3,7.9,-0.7,,
1962,4,12.8,3.1,,
1962,5,15.3,5.5,,
1962,6,17.6,8,,
1962,7,18,10.1,,
1962,8,18,9.6,,
1962,9,15.1,8.3,,
1962,10,13.9,7,,
1962,11,8.8,3.5,,
1962,12,7.2,1.2,,
1963,1,2.3,-2.8,,
1963,2,4.3,-1.9,,
1963,3,10.9,2.7,,
1963,4,12.4,4.1,,
1963,5,14.5,5.4,,
1963,6,18.5,9.4,,
1963,7,18.4,10,,
1963,8,17.6,10.3,,
1963,9,16.3,8.5,,
1963,10,14.2,7.8,,
1963,11,10,3.7,,
1963,12,6.2,1,,
1964,1,7.9,2.9,,
1964,2,7.9,2.4,,
1964,3,8.5,2.2,,
1964,4,12.8,5,,
1964,5,16.5,8.1,,
1964,6,17,9.5,,
1964,7,19.1,11.2,,
1964,8,18.6,10.5,,
1964,9,17.5,9.3,,
1964,10,12.5,5.6,,
1964,11,10.3,3.5,,
1964,12,6.9,0.8,,
1965,1,6,0.1,,
1965,2,6.7,0.7,,
1965,3,9.5,1.8,,
1965,4,12.6,3.9,,
1965,5,15.4,7.3,,
1965,6,18.3,9.7,,
1965,7,17.5,9.2,,
1965,8,17.8,10.2,,
1965,9,15.5,7.9,,
1965,10,14.2,7.4,,
1965,11,7.3,1.7,,
1965,12,7.6,1.4,,
1966,1,6.2,1.9,,
1966,2,7.8,3.6,,
1966,3,11.6,3.9,,
1966,4,9.9,3.7,,
1966,5,15.9,6.3,,
1966,6,18.9,11.1,,
1966,7,19,10.2,,
1966,8,17.9,9.7,,
1966,9,17.7,10.1,,
1966,10,12.8,5.4,,
1966,11,8,1.7,,
1966,12,8.2,2.3,,
1967,1,7.6,2.4,,
1967,2,8.8,2.4,,
1967,3,10.1,3.3,,
1967,4,13.4,4.1,,
1967,5,13.8,5.3,,
1967,6,18.5,9,,
1967,7,19.6,11.1,,
1967,8,18.7,10.5,,
1967,9,17,9.1,,
1967,10,12.9,5.9,,
1967,11,9.3,2,,
1967,12,7.1,1.9,,
1968,1,7.8,2.5,,
1968,2,5.8,-1.4,,
1968,3,10.4,2.3,,
1968,4,12.4,3.4,,
1968,5,14,4.8,,
1968,6,19.5,9.1,,
1968,7,19.1,9.9,,
1968,8,20.4,10.1,,
1968,9,17,9.1,,
1968,10,15,9.3,,
1968,11,9.5,4.1,,
1968,12,6.7,1.3,,
1969,1,7.1,2.2,,
1969,2,4.2,-1.8,,
1969,3,7.3,0.3,,
1969,4,12.7,2.3,,
1969,5,14.8,6.4,,
1969,6,18.3,8.3,,
1969,7,20.2,11.4,,
1969,8,19.3,11.6,,
1969,9,17,9.5,,
1969,10,16.1,9.2,,
1969,11,7.2,0.9,,
1969,12,6.8,1.6,,
1970,1,6.5,1,,
1970,2,5.8,-0.3,,
1970,3,8.6,1,,
1970,4,11.2,2.7,,
1970,5,16.9,8.4,,
1970,6,20.5,11.1,,
1970,7,18.3,10,,
1970,8,20,10.5,,
1970,9,17,9.4,,
1970,10,13.3,7.4,,
1970,11,9.4,3.9,,
1970,12,7.1,1.9,,
1971,1,7.5,2.4,,
1971,2,8.4,2.6,,
1971,3,9.8,1.9,,
1971,4,12.1,3.9,,
1971,5,15.6,6.3,,
1971,6,16.3,7.7,,
1971,7,20.6,11,,
1971,8,18.2,10.8,,
1971,9,18.9,8.9,,
1971,10,14.7,8.2,,
1971,11,9.7,3.4,,
1971,12,9.1,4.2,,
1972,1,6.4,0.6,,
1972,2,7.5,1.1,,
1972,3,10,1.6,,
1972,4,13,3.8,,
1972,5,14.2,5.8,,
1972,6,15.6,6.6,,
1972,7,19.7,10.2,,
1972,8,17.8,9.3,,
1972,9,16.4,6.4,,
1972,10,13.5,6.6,,
1972,11,8.3,2.3,,
1972,12,8.8,2.6,,
1973,1,7.6,2.8,,
1973,2,7.1,1.5,,
1973,3,10.3,2.1,,
1973,4,11.5,3,,
1973,5,15,6.3,,
1973,6,19.1,9.7,,
1973,7,19.2,11.3,,
1973,8,19.7,10.8,,
1973,9,17.1,9.1,,
1973,10,12.1,5.5,,
1973,11,8.9,2.9,,
1973,12,7.8,2.1,,
1974,1,8.7,3.4,,
1974,2,7.9,2.4,,
1974,3,9.2,2.1,,
1974,4,13.8,3,,
1974,5,14.1,6.5,,
1974,6,17.1,8.2,,
1974,7,17.5,10.3,,
1974,8,18.7,10.2,,
1974,9,14.5,7.4,,
1974,10,10.7,4.3,,
1974,11,8.2,2.2,,
1974,12,9.6,4.4,,
1975,1,8.5,3.4,,
1975,2,8.1,2.1,,
1975,3,8.7,1.4,,
1975,4,12.9,4.5,,
1975,5,15.5,4.7,,
1975,6,19.7,8.4,,
1975,7,20.8,11.8,,
1975,8,21.6,12,,
1975,9,15.8,8.4,,
1975,10,13.4,7.6,,
1975,11,9.4,3.3,,
1975,12,7.9,3,,
1976,1,7.7,3.4,,
1976,2,7.6,2.1,,
1976,3,8.7,2.4,,
1976,4,13,4.4,,
1976,5,14.8,6.6,,
1976,6,20.2,11.1,,
1976,7,20.5,12.4,,
1976,8,22.4,10.3,,
1976,9,15.9,8.6,,
1976,10,11.9,5.7,,
1976,11,8.2,2.8,,
1976,12,3.9,-0.4,,
1977,1,4.9,-0.2,,
1977,2,6.7,1.4,,
1977,3,9.9,3.8,,
1977,4,11,3.5,,
1977,5,15.2,4.6,,
1977,6,17.5,7.5,,
1977,7,20.4,11.6,,
1977,8,19.2,9.7,,
1977,9,15.8,8.7,,
1977,10,14.2,8.7,,
1977,11,7,1.2,,
1977,12,8.2,3.8,,
1978,1,5.7,0.8,,
1978,2,5.9,0.4,,
1978,3,9.5,2.8,,
1978,4,10.6,2.9,,
1978,5,16.7,6.5,,
1978,6,16.9,8.8,,
1978,7,18.1,10.5,,
1978,8,17.8,11,,
1978,9,16.6,10.2,,
1978,10,14.2,9.2,,
1978,11,10.8,5.3,,
1978,12,6.4,2,,
1979,1,3.7,-2.3,,
1979,2,4.8,-0.3,,
1979,3,7.6,0.7,,
1979,4,10.8,3.4,,
1979,5,13.1,4.5,,
1979,6,17.7,9.2,,
1979,7,19.1,11.3,,
1979,8,18,9.7,,
1979,9,15.9,8.5,,
1979,10,13.5,7.7,,
1979,11,9.7,3.3,,
1979,12,6.6,2,,
1980,1,5.2,-0.4,,
1980,2,8.1,2,,
1980,3,8.2,1.1,,
1980,4,13.7,4.3,,
1980,5,16.2,6.4,,
1980,6,16.7,9.1,,
1980,7,17.4,10.1,,
1980,8,19.2,10.9,,
1980,9,17,10.7,,
1980,10,11.8,5.4,,
1980,11,9.2,4,,
1980,12,8.1,2.3,,
1981,1,7.9,2.6,,
1981,2,6.9,1.5,,
1981,3,10.9,4,,
1981,4,12.8,3.8,,
1981,5,15,6.6,,
1981,6,16.9,8.8,,
1981,7,18.3,11.1,,
1981,8,20,11.1,,
1981,9,17,10,,
1981,10,10.4,3.4,,
1981,11,10.1,3.9,,
1981,12,4,-1.1,,
1982,1,6.3,0.9,,
1982,2,8.1,2,,
1982,3,10.1,2.1,,
1982,4,14.1,4.5,,
1982,5,15.7,6,,
1982,6,18.6,10.2,,
1982,7,20.7,11.1,,
1982,8,18.9,10.5,,
1982,9,16.6,9.3,,
1982,10,12.8,5.9,,
1982,11,8.7,3.3,,
1982,12,6.9,1.2,,
1983,1,8.4,2.8,,
1983,2,5.5,0,,
1983,3,10.1,3.9,,
1983,4,10.7,1.7,,
1983,5,13.8,6,,
1983,6,17.4,9.6,,
1983,7,23.3,12.6,,
1983,8,21.4,12.5,,
1983,9,16.2,9.5,,
1983,10,13,6.7,,
1983,11,10.1,4.1,,
1983,12,8.8,4,,
1984,1,5.2,-0.4,,
1984,2,7.3,1.5,,
1984,3,8.2,1.8,,
1984,4,13.3,3.8,,
1984,5,15.9,4.1,,
1984,6,18.8,10.2,,
1984,7,21,11,,
1984,8,21.1,11.7,,
1984,9,15.9,8.8,,
1984,10,13.3,6.1,,
1984,11,8.7,2.9,,
1984,12,8,2.4,,
1985,1,3.2,-2.2,,
1985,2,6.5,1,,
1985,3,8.4,1.4,,
1985,4,12.7,4.8,,
1985,5,14.6,6,,
1985,6,17.1,7.7,,
1985,7,18.8,11.2,,
1985,8,16.9,10,,
1985,9,17.6,10.2,,
1985,10,13.8,7.3,,
1985,11,7.9,-0.1,,
1985,12,8.6,3.2,,
1986,1,6.5,0.5,,
1986,2,3.5,-1.7,,
1986,3,9.4,1.8,,
1986,4,10,1.5,,
1986,5,14,6.5,,
1986,6,18.6,9.8,,
1986,7,18,11.2,,
1986,8,16.2,8.1,,
1986,9,16.2,6.7,,
1986,10,13.6,6.8,,
1986,11,10.3,3.5,,
1986,12,8.2,2.6,,
1987,1,5.6,0.1,,
1987,2,8,-0.2,,
1987,3,8.6,1.2,,
1987,4,13.6,5.2,,
1987,5,15.2,5.7,,
1987,6,15.5,8.1,,
1987,7,19.9,11.5,,
1987,8,18.8,11,,
1987,9,16.3,8.2,,
1987,10,11.9,4.5,,
1987,11,9.4,3.8,,
1987,12,8.2,2.6,,
1988,1,7.1,1.5,,
1988,2,7.8,1.5,,
1988,3,9.7,3.3,,
1988,4,12.8,4.6,,
1988,5,15.7,6.1,,
1988,6,19.6,9.6,,
1988,7,17.4,10.5,,
1988,8,17.9,10.5,,
1988,9,15.9,9.2,,
1988,10,13.1,6.2,,
1988,11,9.3,2.1,,
1988,12,9.9,5.4,,
1989,1,9.7,4.1,,
1989,2,9,2.4,,
1989,3,10.6,2.7,,
1989,4,10.7,2,,
1989,5,17.2,6.7,,
1989,6,19.1,9,,
1989,7,23.8,12.3,,
1989,8,18.5,11.5,,
1989,9,16.3,9.2,,
1989,10,13.8,8.3,,
1989,11,8.9,4,,
1989,12,6.4,1,,
1990,1,9,3.3,,
1990,2,8.7,2.6,,
1990,3,11.3,5.3,,
1990,4,12.2,3.5,,
1990,5,17.1,7.5,,
1990,6,16.9,9,,
1990,7,20.2,11.4,,
1990,8,19.5,12.6,,
1990,9,16.1,8,,
1990,10,13.5,8.2,,
1990,11,9.5,3.2,,
1990,12,7.2,1.2,,
1991,1,6.3,0.7,,
1991,2,6.3,-0.3,,
1991,3,10.7,3.9,,
1991,4,11.3,4.5,,
1991,5,15.4,7.1,,
1991,6,15.7,8,,
1991,7,20.1,12.7,,
1991,8,20.1,12,,
1991,9,18.4,9.1,,
1991,10,12.3,6.5,,
1991,11,9.4,3.4,,
1991,12,8.8,3.5,,
1992,1,7.2,2.4,,
1992,2,9.1,2.5,,
1992,3,10.4,4.5,,
1992,4,11.3,4.8,,
1992,5,16.6,7.9,,
1992,6,19.5,10.5,,
1992,7,18.9,11.3,,
1992,8,17.3,10.3,,
1992,9,15.3,8,,
1992,10,11,4,,
1992,11,10,4.1,,
1992,12,7,0.9,,
1993,1,8.4,3,,
1993,2,8.9,4.1,,
1993,3,9.8,3.2,,
1993,4,12.7,5.5,,
1993,5,14.5,6.5,,
1993,6,17.6,10.6,,
1993,7,17.4,11.2,,
1993,8,17.5,10.1,,
1993,9,15.7,8.6,,
1993,10,11,4.1,,
1993,11,8.5,2.4,,
1993,12,7.3,2.3,,
1994,1,7.7,1.9,,
1994,2,6.1,0.1,,
1994,3,9.9,3.8,,
1994,4,11.7,3.5,,
1994,5,13.8,5.9,,
1994,6,16.4,9.3,,
1994,7,19.5,11.8,,
1994,8,17.9,10.3,,
1994,9,15.8,8.3,,
1994,10,13.5,6.7,,
1994,11,12.5,6.3,,
1994,12,8.9,3.2,,
1995,1,7.6,1.4,,
1995,2,8.8,3,,
1995,3,8.8,1.9,,
1995,4,13,4.7,,
1995,5,14.9,6.6,,
1995,6,19,9.2,,
1995,7,21.2,12.7,,
1995,8,23.8,12.5,,
1995,9,17.1,9.1,,
1995,10,15.4,9.1,,
1995,11,11,5.2,,
1995,12,5.6,1,,
1996,1,7.9,4.3,,
1996,2,7.2,-0.4,,
1996,3,7.8,2.9,,
1996,4,12.5,4.8,,
1996,5,13.3,4.4,,
1996,6,18.2,9.1,,
1996,7,19.2,11.2,,
1996,8,18.4,11,,
1996,9,17.6,9.1,,
1996,10,14.1,8.1,,
1996,11,8.8,2.3,,
1996,12,6.3,1.4,,
1997,1,6.7,2.2,,
1997,2,9.6,2.8,,
1997,3,11.7,4.5,,
1997,4,13.2,5.4,,
1997,5,15.6,6.9,,
1997,6,16.5,9.1,,
1997,7,19.5,11.9,,
1997,8,21,13.3,,
1997,9,16.9,9.3,,
1997,10,13.7,7.2,,
1997,11,11.3,6.3,,
1997,12,9.1,3.5,,
1998,1,7.6,2.4,,
1998,2,11.1,5.7,,
1998,3,11,5.2,,
1998,4,11,4,,
1998,5,16,8,,
1998,6,16.9,9.5,,
1998,7,17.9,11.3,,
1998,8,19,11.7,,
1998,9,17.3,10.5,,
1998,10,13.3,7.2,,
1998,11,9.9,4.2,,
1998,12,9.2,3.5,,
1999,1,7.6,2.3,,
1999,2,8.4,3,,
1999,3,11,3.7,,
1999,4,13.3,5.8,,
1999,5,15.6,8.5,,
1999,6,16.5,9.2,,
1999,7,20.7,12.4,,
1999,8,18.9,11.7,,
1999,9,17.5,11.4,,
1999,10,13.6,7.9,,
1999,11,10.6,4.7,,
1999,12,7.4,1.7,,
2000,1,8,2.4,,
2000,2,9.3,2.9,,
2000,3,11.1,4.6,,
2000,4,10.9,3.3,,
2000,5,16.6,6.5,,
2000,6,18,10,,
2000,7,20.1,10.9,,
2000,8,20.5,11.5,,
2000,9,17.6,10.6,,
2000,10,13,6.8,,
2000,11,9,3.4,,
2000,12,7.6,2.6,,
Jan-20,1,6.2,-0.1,,
Jan-20,2,8.4,0.9,,
Jan-20,3,8.4,1.7,,
Jan-20,4,11.7,3.8,,
Jan-20,5,17.4,7.5,,
Jan-20,6,17,9.4,,
Jan-20,7,19.4,11.5,,
Jan-20,8,19.5,11.7,,
Jan-20,9,17.2,9.8,,
Jan-20,10,15.3,9.8,,
Jan-20,11,11,5.6,,
Jan-20,12,7.8,0.5,,
Feb-20,1,9.8,3.8,,
Feb-20,2,9.6,3.2,,
Feb-20,3,11.6,3.8,,
Feb-20,4,13,5.1,,
Feb-20,5,15.5,7.2,,
Feb-20,6,16.9,10.2,,
Feb-20,7,17.9,11.2,,
Feb-20,8,19.7,11.9,,
Feb-20,9,17.8,9.8,,
Feb-20,10,12.7,5.9,,
Feb-20,11,11.4,6,,
Feb-20,12,7.5,3.1,,
Mar-20,1,7.6,1.7,,
Mar-20,2,8.2,1.2,,
Mar-20,3,12.4,2,,
Mar-20,4,14.3,5.1,,
Mar-20,5,14.7,7.4,,
Mar-20,6,18.3,10.3,,
Mar-20,7,19.8,13.1,,
Mar-20,8,21.1,11.7,,
Mar-20,9,17.7,9.6,,
Mar-20,10,12.8,5.2,,
Mar-20,11,11,4.8,,
Mar-20,12,8.4,2.2,,
Apr-20,1,8.1,2.6,,
Apr-20,2,8.9,1.3,,
Apr-20,3,10.9,3.1,,
Apr-20,4,12.9,5.5,,
Apr-20,5,16.5,7,,
Apr-20,6,19,11.1,,
Apr-20,7,18.5,11.1,,
Apr-20,8,20.2,12.5,,
Apr-20,9,17.3,10.7,,
Apr-20,10,12.6,5.7,,
Apr-20,11,10.9,6.2,,
Apr-20,12,9.4,3.5,,
May-20,1,9.2,3.6,,
May-20,2,8.3,2,,
May-20,3,11.4,4.2,,
May-20,4,12.5,4.4,,
May-20,5,15.1,6.1,,
May-20,6,18.7,10.9,,
May-20,7,19.6,12.2,,
May-20,8,19.3,11.7,,
May-20,9,18,11,,
May-20,10,14.8,8.8,,
May-20,11,10,2.8,,
May-20,12,8.6,3,,
Jun-20,1,8.1,2,,
Jun-20,2,8.5,1,,
Jun-20,3,9.5,2.1,,
Jun-20,4,12.7,4,,
Jun-20,5,15.6,6.9,,
Jun-20,6,20.3,10.4,,
Jun-20,7,23.4,12.7,,
Jun-20,8,19.3,11.7,,
Jun-20,9,18.8,11.3,,
Jun-20,10,15.7,8.5,,
Jun-20,11,10.9,4,,
Jun-20,12,9.1,3.6,,
Jul-20,1,9.6,3.4,,
Jul-20,2,9.5,2.1,,
Jul-20,3,10.9,2.8,,
Jul-20,4,16.4,6.1,,
Jul-20,5,16.4,6.9,,
Jul-20,6,18.7,10.3,,
Jul-20,7,18.8,10.9,,
Jul-20,8,18.9,11.6,,
Jul-20,9,17.2,10.1,,
Jul-20,10,15.6,7.9,,
Jul-20,11,11.5,6.1,,
Jul-20,12,9.6,3,,
Aug-20,1,8.8,3.1,,
Aug-20,2,10.2,1.7,,
Aug-20,3,10.1,2.4,,
Aug-20,4,12.8,3.9,,
Aug-20,5,18.3,8.1,,
Aug-20,6,18.1,9.4,,
Aug-20,7,19.6,12,,
Aug-20,8,18.6,12.4,,
Aug-20,9,16.3,9,,
Aug-20,10,12.5,5.5,,
Aug-20,11,9.5,4.2,,
Aug-20,12,7.3,0.6,,
Sep-20,1,6.9,1,,
Sep-20,2,8.1,2.6,,
Sep-20,3,11.1,2.9,,
Sep-20,4,13.5,5.4,,
Sep-20,5,15.4,7,,
Sep-20,6,19.7,9.3,,
Sep-20,7,19.5,12,,
Sep-20,8,18.9,12,,
