yyyy,mm,tmax,tmin,latitude,longitude
,,degC,degC,-6.153,55.181
20-Aug,8,16.8,11.8,,
20-Aug,9,14.9,9.3,,
20-Aug,10,11.2,5.7,,
20-Aug,11,8.6,4.4,,
20-Aug,12,6.9,1.5,,
20-Sep,1,6.3,1.3,,
20-Sep,2,6.8,2.8,,
20-Sep,3,8.9,3.2,,
20-Sep,4,11.4,5.2,,
20-Sep,5,13.6,6.5,,
20-Sep,6,16.7,9.2,,
20-Sep,7,17.4,11.1,,
20-Sep,8,17.4,10.9,,
20-Sep,9,15.2,9.7,,
20-Sep,10,13,8.2,,
20-Sep,11,9.1,4.4,,
20-Sep,12,5.6,1.2,,
20-Oct,1,4.9,0.8,,
20-Oct,2,4.8,0,,
20-Oct,3,8.2,2,,
20-Oct,4,11.4,4.1,,
20-Oct,5,12.6,6.1,,
20-Oct,6,16.6,9.9,,
20-Oct,7,17.3,11.1,,
20-Oct,8,16,10.3,,
20-Oct,9,15.3,10,,
20-Oct,10,12.4,6.8,,
20-Oct,11,7.3,2.4,,
20-Oct,12,4,-0.3,,
20-Nov,1,6,1.4,,
20-Nov,2,8.2,3,,
20-Nov,3,9.2,2.9,,
20-Nov,4,14,6.3,,
20-Nov,5,13.1,7.1,,
20-Nov,6,14.6,7.9,,
20-Nov,7,15.8,9.6,,
20-Nov,8,15.5,9.9,,
20-Nov,9,15.7,10.3,,
20-Nov,10,12.9,8,,
20-Nov,11,11.4,6.4,,
20-Nov,12,7,2.5,,
20-Dec,1,7.4,3.2,,
20-Dec,2,8.1,4.3,,
20-Dec,3,10.8,5.2,,
20-Dec,4,9,3.1,,
20-Dec,5,13.4,6.3,,
20-Dec,6,14,8.3,,
20-Dec,7,15.4,10,,
20-Dec,8,17.3,11.1,,
20-Dec,9,14.3,8.8,,
20-Dec,10,10.7,5.5,,
20-Dec,11,8.2,3.8,,
20-Dec,12,6.8,2.5,,
2013,1,6.4,2.6,,
2013,2,6.2,1.7,,
2013,3,4.4,0.6,,
2013,4,8.8,3,,
2013,5,11.8,5.6,,
2013,6,15.6,8.7,,
2013,7,19.6,11.9,,
2013,8,17.3,11.2,,
2013,9,15.2,9.7,,
2013,10,13.1,8.5,,
2013,11,8.2,3.7,,
2013,12,8.2,3.8,,
2014,1,6.7,2.7,,
2014,2,7,2.3,,
2014,3,9.1,3.7,,
2014,4,12.2,5.9,,
2014,5,13.6,7.6,,
2014,6,15.4,9.8,,
2014,7,18.5,11.9,,
2014,8,15.5,10.3,,
2014,9,16.6,10.4,,
2014,10,13.2,7.6,,
2014,11,9.9,5.5,,
2014,12,7.1,2.3,,
2015,1,6.5,1,,
2015,2,6.4,1.4,,
2015,3,8.7,2.1,,
2015,4,11,2.8,,
2015,5,11.3,5.7,,
2015,6,14.6,7.9,,
2015,7,15.6,9.7,,
2015,8,16.7,9.8,,
2015,9,14.3,9.1,,
2015,10,13.2,7.3,,
2015,11,10.6,4.9,,
2015,12,9.7,4.2,,
2016,1,7.4,3,,
2016,2,6.5,1.6,,
2016,3,8.8,3.2,,
2016,4,8.7,2.9,,
2016,5,14.4,6.5,,
2016,6,16.5,10,,
2016,7,16.6,10.6,,
2016,8,17.3,11.3,,
2016,9,16.9,10.5,,
2016,10,12.5,7.9,,
2016,11,8,3.1,,
2016,12,9.4,4.8,,
2017,1,7.6,3.3,,
2017,2,7.8,2.9,,
2017,3,10.3,3.8,,
2017,4,10.5,5.1,,
2017,5,15.7,7.4,,
2017,6,16.4,10.1,,
2017,7,16.8,10.2,,
2017,8,16.7,10.5,,
2017,9,14.8,9.2,,
2017,10,13.4,8.3,,
2017,11,8.2,4.1,,
2017,12,7.3,3.3,,
2018,1,6.4,1.9,,
2018,2,5.5,0.8,,
2018,3,6.3,1.3,,
2018,4,10.6,4.5,,
2018,5,16,7.3,,
2018,6,18,9.3,,
2018,7,17.9,11.3,,
2018,8,16.5,10.6,,
2018,9,14.5,8.5,,
2018,10,11.9,6.7,,
2018,11,9.8,5.5,,
2018,12,8.7,4.5,,
2019,1,6.6,3,,
2019,2,10.1,4,,
2019,3,9.4,3.5,,
2019,4,11.3,5.4,,
2019,5,12.5,5.6,,
2019,6,15.8,8.9,,
2019,7,17.4,12,,
2019,8,17.7,11.5,,
2019,9,15.3,9.7,,
2019,10,11.2,6.3,,
2019,11,8,3.8,,
2019,12,7.9,3.4,,
2020,1,8.1,3.3,,
2020,2,7,1.7,,
2020,3,8.2,2.6,,
2020,4,12.1,4.5,,
2020,5,14,6.9,,
2020,6,15.8,9.3,,
2020,7,15.6,10.1,,
2020,8,17.4,11.1,,
2020,9,15.6,9.2,,
2020,10,11.6,6.8,,
2020,11,10.2,5.5,,
2020,12,7.1,2.7,,
2021,1,5.5,1,,
2021,2,7.2,2.6,,
2021,3,8.9,3.7,,
2021,4,9.7,2.2,,
2021,5,12.2,5,,
2021,6,16.2,9.5,,
2021,7,18.6,11.2,,
2021,8,17.1,11.1,,
2021,9,16.9,10.6,,
2021,10,13.7,8.2,,
2021,11,10.1,5.7,,
2021,12,8.3,4,,
2022,1,8,3.7,,
2022,2,8.1,2.8,,
2022,3,10.1,3,,
2022,4,11.2,4,,
2022,5,14,8.1,,
2022,6,16.6,9.8,,
2022,7,17.4,11.2,,
2022,8,18.6,10.8,,
2022,9,15.5,10.6,,
2022,10,13.3,8.4,,
2022,11,11.1,5.5,,
2022,12,6.5,2,,
2023,1,7.6,3.1,,
2023,2,9,4.4,,
2023,3,9.3,3.2,,
2023,4,11.3,4.7,,
2023,5,14.4,6.8,,
2023,6,19.6,10.9,,
2023,7,16.9,10.7,,
2023,8,17.1,11.2,,
2023,9,17.2,10.8,,
2023,10,12.9,8.3,,
2023,11,9.4,4.1,,
2023,12,8.5,4.2,,
2024,1,7.1,2,,
2024,2,8.7,3.5,,
2024,3,8.8,3.6,,
