yyyy,mm,tmax,tmin,latitude,longitude
2007,7,16.2,11,,
2007,8,15.7,11,,
2007,9,14.7,9.8,,
2007,10,13.8,9.9,,
2007,11,10.9,6.9,,
2007,12,9.4,5.1,,
2008,1,8.5,3.4,,
2008,2,9,4.4,,
2008,3,8.5,3.6,,
2008,4,10.4,4.8,,
2008,5,15.3,8.9,,
2008,6,14.8,9.2,,
2008,7,17,11.4,,
2008,8,16.6,12.1,,
2008,9,15.1,10.2,,
2008,10,12,6.7,,
2008,11,9.7,5.7,,
2008,12,8,3.1,,
2009,1,7.9,3.4,,
2009,2,7.8,3.9,,
2009,3,9.3,4.3,,
2009,4,11.7,6.6,,
2009,5,13.3,7.3,,
2009,6,16.2,9.9,,
2009,7,16.8,11.6,,
2009,8,16.2,11.9,,
2009,9,15.1,10.9,,
2009,10,13.3,9.1,,
2009,11,10.2,5.9,,
2009,12,7.3,2.6,,
2010,1,6.3,1.4,,
2010,2,6.1,0.9,,
2010,3,8.7,3.3,,
2010,4,10.6,5.1,,
2010,5,12.3,6.8,,
2010,6,16,10.4,,
2010,7,16.1,11.4,,
2010,8,16,10.9,,
2010,9,15.2,11.3,,
2010,10,13.3,7.9,,
2010,11,8.4,3.2,,
2010,12,5.7,0.3,,
2011,1,7.8,3.2,,
2011,2,8.3,3.8,,
2011,3,9.1,5,,
2011,4,12.7,7.1,,
2011,5,13.1,7.9,,
2011,6,14.3,8.8,,
2011,7,15.8,10.4,,
2011,8,15.7,10.4,,
2011,9,15.1,10.8,,
2011,10,12.9,9,,
2011,11,11.9,8,,
2011,12,8.5,3.5,,
2012,1,8.2,4.5,,
2012,2,8.8,5.5,,
2012,3,10.5,6.5,,
2012,4,10.2,4.1,,
2012,5,13.5,6.9,,
2012,6,14.5,8.9,,
2012,7,15.5,10.3,,
2012,8,17.1,11.7,,
2012,9,14.2,9.7,,
2012,10,11.6,5.7,,
2012,11,9.4,5.2,,
2012,12,8,3.5,,
2013,1,7.5,4.5,,
2013,2,6.9,2.9,,
2013,3,7,1.9,,
2013,4,9.5,3.4,,
2013,5,11.8,6.3,,
2013,6,15.1,9.1,,
2013,7,17.7,11.9,,
2013,8,16.5,11.6,,
2013,9,15.1,10.4,,
2013,10,13.2,8.8,,
2013,11,9.7,4.9,,
2013,12,9.5,5.3,,
2014,1,7.9,4.4,,
2014,2,7.9,3.8,,
2014,3,9.4,4.9,,
2014,4,12.1,6.8,,
2014,5,13.3,8.3,,
2014,6,15.7,11.1,,
2014,7,17.7,12.2,,
2014,8,16,11,,
2014,9,16.1,10.9,,
2014,10,13.3,8.1,,
2014,11,11.4,7.1,,
2014,12,8.7,3.8,,
2015,1,7.6,2.6,,
2015,2,7.6,2.8,,
2015,3,8.8,3.8,,
2015,4,10.4,4.5,,
2015,5,11.3,6.3,,
2015,6,13.2,8.7,,
2015,7,15.1,9.9,,
2015,8,15.9,10.9,,
2015,9,14.7,10.3,,
2015,10,13.5,8.6,,
2015,11,10.7,6.4,,
2015,12,9.8,5.1,,
2016,1,8,4,,
2016,2,7.4,2.5,,
2016,3,8.9,4.4,,
2016,4,9.5,4,,
2016,5,14.3,7.6,,
2016,6,16,10.8,,
2016,7,15.7,11,,
2016,8,16.7,12.1,,
2016,9,15.8,11.4,,
2016,10,13.4,9,,
2016,11,9.7,4.6,,
2016,12,10.4,6.1,,
2017,1,8.6,4.9,,
2017,2,8.6,4.3,,
2017,3,9.9,4.7,,
2017,4,10.6,5.7,,
2017,5,14.6,8,,
2017,6,14.8,10.7,,
2017,7,16.4,10.9,,
2017,8,16.6,11.7,,
2017,9,15,10.2,,
2017,10,13.6,9.3,,
2017,11,9.4,4.7,,
2017,12,8.2,3.8,,
2018,1,7.4,2.9,,
2018,2,6.8,2.4,,
2018,3,7.3,2,,
2018,4,10.7,5,,
2018,5,14.2,8.2,,
2018,6,16.3,10.3,,
2018,7,17,12,,
2018,8,16,11.2,,
2018,9,14.2,9.2,,
2018,10,12.2,7.7,,
2018,11,10.6,6.6,,
2018,12,9.4,5.4,,
2019,1,7.8,4.1,,
2019,2,9.4,5,,
2019,3,9.4,*    5.0*,,
2019,4,11.8,6.2,,
2019,5,12.1,6.4,,
2019,6,15.1,10,,
2019,7,16.9,12.5,,
2019,8,17.2,12.2,,
2019,9,15.5,10.8,,
2019,10,12.2,7.7,,
2019,11,8.8,4.2,,
2019,12,9.2,5,,
2020,1,9,5,,
2020,2,7.9,2.8,,
2020,3,8.5,3.8,,
2020,4,11.5,5.2,,
2020,5,13.3,7.6,,
2020,6,15.7,10.4,,
2020,7,15.1,10.5,,
2020,8,16.9,11.7,,
2020,9,15.2,10.1,,
2020,10,12.4,7.8,,
2020,11,11.2,*    7.3*,,
2020,12,8.5,4.2,,
2021,1,6.7,2,,
2021,2,7.2,3.2,,
2021,3,9.2,5,,
2021,4,9.9,3.6,,
2021,5,12,6,,
2021,6,14.9,9.9,,
2021,7,17.5,12.2,,
2021,8,16.9,11.6,,
2021,9,15.9,11.7,,
2021,10,13.4,9.1,,
2021,11,10.9,6.8,,
2021,12,8.9,5,,
2022,1,8.9,5.3,,
2022,2,8.7,3.5,,
2022,3,10,4.6,,
2022,4,11.3,5.6,,
2022,5,13.5,9.1,,
2022,6,15.5,10.2,,
2022,7,16.2,11.7,,
2022,8,17.1,11.8,,
2022,9,16.1,11.2,,
2022,10,13.8,9.5,,
2022,11,11.6,7.4,,
2022,12,7.8,2.9,,
2023,1,8.2,3.7,,
2023,2,9.3,5.2,,
2023,3,8.6,3.3,,
2023,4,11.3,5.7,,
2023,5,13.7,8.5,,
2023,6,18.3,11.4,,
2023,7,16.9,11.5,,
2023,8,17.1,12.2,,
2023,9,16.3,11.3,,
2023,10,13,8.5,,
2023,11,10.3,5,,
2023,12,9.1,4.2,,
2024,1,8,3,,
2024,2,8.9,4.3,,
2024,3,9.4,4.5,,
